,名前,天気,ラウンド,頭数,枠番,馬番,斥量,フィールド,距離,馬場,馬場指数,タイム指数,馬体重,着順
33627,1,19,2,11,8,10,56.0,0,1800,29,-23.0,72.0,460.0,1
33628,1,0,6,18,8,17,54.0,9,1800,9,3.0,88.0,432.0,1
33629,1,0,6,18,2,3,55.0,9,1800,9,3.0,87.0,462.0,1
33630,1,29,2,16,3,5,53.0,0,1200,29,-13.0,70.0,560.0,5
33631,1,0,4,17,3,5,56.0,9,2200,29,12.0,69.0,452.0,5
33632,1,0,2,16,6,12,54.0,0,1200,29,-18.0,49.0,472.0,5
33633,1,9,3,18,5,10,56.0,9,1400,29,12.0,57.0,490.0,5
33634,1,0,4,17,4,7,56.0,9,2200,29,12.0,77.0,480.0,1
33635,1,0,1,13,5,6,56.0,0,1800,29,-18.0,58.0,480.0,5
33636,1,0,1,13,5,7,56.0,0,1800,29,-18.0,74.0,436.0,1
33637,1,0,6,18,1,2,56.0,9,1800,9,3.0,67.0,480.0,5
33638,1,19,2,11,8,11,56.0,0,1800,29,-23.0,54.0,494.0,5
33639,1,29,1,16,4,7,56.0,0,1400,29,-21.0,60.0,484.0,1
33640,1,29,1,16,8,16,56.0,0,1400,29,-21.0,51.0,452.0,5
33641,1,29,1,16,3,6,55.0,0,1400,29,-21.0,54.0,464.0,5
33642,1,0,3,13,5,7,56.0,0,1800,29,-18.0,52.0,516.0,5
33643,1,0,6,18,8,18,53.0,9,1800,9,3.0,77.0,464.0,5
33644,1,0,1,13,3,3,55.0,0,1800,29,-18.0,71.0,470.0,1
33645,1,0,6,18,7,13,54.0,9,1800,9,3.0,66.0,452.0,5
33646,1,29,1,16,8,15,54.0,0,1400,29,-21.0,75.0,434.0,1
33647,1,0,2,16,5,10,53.0,0,1200,29,-18.0,67.0,488.0,1
33648,1,29,1,16,2,3,54.0,0,1800,29,-10.0,44.0,430.0,5
33649,1,0,2,16,8,16,52.0,0,1200,29,-18.0,69.0,480.0,1
33650,1,0,4,17,1,1,56.0,9,2200,29,12.0,55.0,424.0,5
33651,1,0,3,13,8,14,56.0,0,1800,29,-18.0,54.0,450.0,5
33652,1,19,2,11,7,9,56.0,0,1800,29,-23.0,64.0,494.0,5
33653,1,0,2,16,2,4,54.0,0,1200,29,-18.0,65.0,426.0,5
33654,1,29,1,16,5,9,56.0,0,1400,29,-21.0,54.0,506.0,5
33655,1,0,1,13,4,4,51.0,0,1800,29,-18.0,43.0,428.0,5
33656,1,0,4,17,6,11,56.0,9,2200,29,12.0,73.0,440.0,5
33657,1,29,1,16,6,11,54.0,0,1800,29,-10.0,69.0,448.0,1
33658,1,9,3,18,2,3,56.0,9,1400,29,12.0,84.0,508.0,1
33659,1,29,1,16,6,11,56.0,0,1400,29,-21.0,54.0,472.0,5
33660,1,0,1,13,7,11,55.0,0,1800,29,-18.0,56.0,492.0,5
33661,1,9,3,18,1,2,56.0,9,1400,29,12.0,76.0,470.0,1
33662,1,0,3,13,6,9,56.0,0,1800,29,-18.0,82.0,502.0,1
33663,1,0,3,13,1,1,53.0,0,1800,29,-18.0,0.0,520.0,1
33664,1,19,2,11,1,1,56.0,0,1800,29,-23.0,53.0,484.0,5
33665,1,0,1,13,1,1,56.0,0,1800,29,-18.0,60.0,560.0,5
33666,1,19,2,11,7,8,56.0,0,1800,29,-23.0,73.0,472.0,1
33667,1,0,3,13,3,4,56.0,0,1800,29,-18.0,80.0,526.0,5
33668,1,0,2,16,3,6,54.0,0,1200,29,-18.0,37.0,456.0,5
33669,1,0,3,13,4,6,55.0,0,1800,29,-18.0,86.0,512.0,1
33670,1,0,5,16,5,9,56.0,0,1400,29,-17.0,82.0,490.0,1
33671,1,0,5,16,7,14,54.0,0,1400,29,-17.0,57.0,518.0,5
33672,1,0,6,18,6,11,56.0,9,1800,9,3.0,78.0,506.0,5
33673,1,0,6,18,7,14,56.0,9,1800,9,3.0,67.0,516.0,5
33674,1,9,3,18,7,15,56.0,9,1400,29,12.0,78.0,440.0,5
33675,1,9,3,18,4,8,56.0,9,1400,29,12.0,75.0,418.0,5
33676,1,29,2,16,1,1,54.0,0,1200,29,-13.0,49.0,516.0,5
33677,1,29,1,16,7,14,52.0,0,1800,29,-10.0,75.0,486.0,1
33681,1,0,7,14,2,2,53.0,9,1400,9,2.0,57.0,444.0,5
33682,1,0,7,14,6,10,54.0,9,1400,9,2.0,95.0,478.0,5
33683,1,0,7,14,7,11,56.0,9,1400,9,2.0,81.0,468.0,5
33684,1,0,7,14,5,7,56.0,9,1400,9,2.0,91.0,452.0,5
33685,1,0,7,14,4,6,53.0,9,1400,9,2.0,97.0,456.0,1
33686,1,0,7,14,1,1,56.0,9,1400,9,2.0,84.0,450.0,5
33687,1,0,7,14,4,5,54.0,9,1400,9,2.0,95.0,436.0,1
33688,1,0,7,14,5,8,56.0,9,1400,9,2.0,95.0,472.0,1
33689,1,0,7,14,6,9,53.0,9,1400,9,2.0,78.0,414.0,5
33690,1,0,7,14,7,12,55.0,9,1400,9,2.0,76.0,450.0,5
33691,1,0,7,14,3,4,53.0,9,1400,9,2.0,84.0,424.0,5
33692,1,0,7,14,3,3,54.0,9,1400,9,2.0,0.0,426.0,5
33693,1,9,9,9,6,6,57.0,9,1800,0,-3.0,84.0,482.0,5
33694,1,9,9,9,1,1,57.0,9,1800,0,-3.0,78.0,486.0,5
33695,1,9,9,9,3,3,57.0,9,1800,0,-3.0,84.0,476.0,1
33696,1,9,9,9,2,2,57.0,9,1800,0,-3.0,80.0,440.0,5
33697,1,9,9,9,7,7,55.0,9,1800,0,-3.0,83.0,446.0,5
33698,1,9,9,9,4,4,57.0,9,1800,0,-3.0,83.0,494.0,5
33699,1,9,11,14,6,9,57.0,0,1400,9,-5.0,97.0,492.0,5
33700,1,9,11,14,8,14,57.0,0,1400,9,-5.0,97.0,488.0,5
33701,1,9,11,14,5,7,56.0,0,1400,9,-5.0,95.0,510.0,5
33702,1,9,11,14,5,8,55.0,0,1400,9,-5.0,97.0,500.0,5
33703,1,9,11,14,2,2,58.0,0,1400,9,-5.0,107.0,504.0,1
33704,1,9,11,14,4,5,58.0,0,1400,9,-5.0,97.0,472.0,5
33705,1,9,11,14,7,11,57.0,0,1400,9,-5.0,104.0,468.0,1
33706,1,9,11,14,6,10,57.0,0,1400,9,-5.0,100.0,502.0,5
33707,1,9,11,14,7,12,55.0,0,1400,9,-5.0,99.0,478.0,5
33708,1,9,11,14,3,3,55.0,0,1400,9,-5.0,93.0,492.0,5
33709,1,9,11,14,4,6,57.0,0,1400,9,-5.0,86.0,484.0,5
33710,1,9,11,10,3,3,54.0,9,1800,9,0.0,78.0,442.0,5
33711,1,9,11,10,8,10,56.0,9,1800,9,0.0,82.0,460.0,5
33712,1,9,11,10,6,6,56.0,9,1800,9,0.0,82.0,456.0,5
33713,1,9,11,10,2,2,56.0,9,1800,9,0.0,91.0,456.0,1
33714,1,9,11,10,7,8,56.0,9,1800,9,0.0,93.0,488.0,1
33715,1,9,11,10,5,5,56.0,9,1800,9,0.0,87.0,486.0,1
33716,1,9,11,10,7,7,56.0,9,1800,9,0.0,84.0,480.0,5
33717,1,9,11,10,4,4,54.0,9,1800,9,0.0,80.0,440.0,5
33718,1,9,11,10,8,9,56.0,9,1800,9,0.0,60.0,458.0,5
33719,1,9,10,13,8,12,56.0,0,1800,0,-1.0,95.0,474.0,5
33720,1,9,10,13,4,4,56.0,0,1800,0,-1.0,91.0,494.0,5
33721,1,9,10,13,7,10,56.0,0,1800,0,-1.0,89.0,442.0,5
33722,1,9,10,13,6,8,56.0,0,1800,0,-1.0,41.0,482.0,5
33723,1,9,10,13,3,3,56.0,0,1800,0,-1.0,95.0,496.0,1
33724,1,9,10,13,2,2,56.0,0,1800,0,-1.0,101.0,506.0,1
33725,1,9,10,13,5,6,56.0,0,1800,0,-1.0,44.0,486.0,5
33726,1,9,10,13,4,5,56.0,0,1800,0,-1.0,43.0,482.0,5
33727,1,9,10,13,6,9,56.0,0,1800,0,-1.0,97.0,478.0,1
33728,1,9,10,13,5,7,54.0,0,1800,0,-1.0,95.0,450.0,5
33729,1,9,10,13,7,11,56.0,0,1800,0,-1.0,77.0,492.0,5
33730,1,9,11,14,4,6,56.0,9,2500,0,-2.0,102.0,496.0,5
33731,1,9,11,14,8,13,56.0,9,2500,0,-2.0,110.0,452.0,5
33732,1,9,11,14,4,5,56.0,9,2500,0,-2.0,95.0,544.0,5
33733,1,9,11,14,3,3,54.0,9,2500,0,-2.0,103.0,498.0,5
33734,1,9,11,14,6,10,56.0,9,2500,0,-2.0,112.0,472.0,1
33735,1,9,11,14,3,4,56.0,9,2500,0,-2.0,103.0,452.0,5
33736,1,9,11,14,8,14,56.0,9,2500,0,-2.0,113.0,478.0,1
33737,1,9,11,14,1,1,56.0,9,2500,0,-2.0,100.0,468.0,5
33738,1,9,11,14,7,12,57.0,9,2500,0,-2.0,112.0,448.0,1
33739,1,9,11,14,7,11,55.0,9,2500,0,-2.0,112.0,470.0,5
33740,1,9,11,14,6,9,56.0,9,2500,0,-2.0,84.0,510.0,5
33741,1,9,11,14,5,7,54.0,9,2500,0,-2.0,93.0,512.0,5
33742,1,9,11,14,5,8,56.0,9,2500,0,-2.0,108.0,466.0,5
33743,1,9,10,12,5,5,54.0,9,1600,9,0.0,79.0,492.0,5
33744,1,9,10,12,5,6,55.0,9,1600,9,0.0,98.0,482.0,1
33745,1,9,10,12,6,8,52.0,9,1600,9,0.0,85.0,514.0,5
33746,1,9,10,12,3,3,56.0,9,1600,9,0.0,107.0,460.0,1
33747,1,9,10,12,2,2,55.0,9,1600,9,0.0,96.0,460.0,5
33748,1,9,10,12,1,1,54.0,9,1600,9,0.0,96.0,454.0,5
33749,1,9,10,12,6,7,52.5,9,1600,9,0.0,80.0,410.0,5
33750,1,9,10,12,7,9,54.0,9,1600,9,0.0,99.0,468.0,5
33751,1,9,10,12,7,10,55.0,9,1600,9,0.0,89.0,526.0,5
33776,1,9,9,12,8,11,54.0,9,1800,9,0.0,88.0,470.0,5
33777,1,9,9,12,4,4,54.0,9,1800,9,0.0,82.0,428.0,5
33778,1,9,9,12,5,6,54.0,9,1800,9,0.0,87.0,464.0,5
33779,1,9,9,12,2,2,54.0,9,1800,9,0.0,79.0,452.0,5
33780,1,9,9,12,6,7,54.0,9,1800,9,0.0,86.0,456.0,5
33781,1,9,9,12,7,9,54.0,9,1800,9,0.0,87.0,498.0,5
33782,1,9,9,12,5,5,54.0,9,1800,9,0.0,87.0,462.0,5
33783,1,9,9,12,6,8,54.0,9,1800,9,0.0,91.0,488.0,1
33784,1,9,9,12,7,10,54.0,9,1800,9,0.0,95.0,452.0,1
33785,1,9,10,12,6,8,57.0,9,2200,9,-6.0,86.0,504.0,5
33786,1,9,10,12,4,4,57.0,9,2200,9,-6.0,87.0,506.0,1
33787,1,9,10,12,5,6,57.0,9,2200,9,-6.0,87.0,474.0,1
33788,1,9,10,12,5,5,56.0,9,2200,9,-6.0,84.0,446.0,5
33789,1,9,10,12,7,9,54.0,9,2200,9,-6.0,84.0,448.0,5
33790,1,9,10,12,2,2,56.0,9,2200,9,-6.0,87.0,446.0,1
33791,1,9,10,12,6,7,57.0,9,2200,9,-6.0,83.0,454.0,5
33792,1,9,10,12,3,3,56.0,9,2200,9,-6.0,85.0,460.0,5
33793,1,9,10,12,7,10,56.0,9,2200,9,-6.0,84.0,450.0,5
33794,1,9,12,11,8,11,55.0,9,1400,9,-6.0,98.0,460.0,5
33795,1,9,12,11,4,4,57.0,9,1400,9,-6.0,100.0,462.0,5
33796,1,9,12,11,1,1,57.0,9,1400,9,-6.0,92.0,476.0,5
33797,1,9,12,11,3,3,57.0,9,1400,9,-6.0,103.0,510.0,1
33798,1,9,12,11,7,9,57.0,9,1400,9,-6.0,100.0,480.0,1
33799,1,9,12,11,8,10,57.0,9,1400,9,-6.0,100.0,460.0,1
33800,1,9,12,11,6,7,55.0,9,1400,9,-6.0,100.0,436.0,1
33801,1,9,12,11,2,2,55.0,9,1400,9,-6.0,101.0,470.0,5
33803,1,9,12,16,6,12,57.0,0,1200,0,-6.0,95.0,460.0,1
33804,1,9,12,16,4,7,57.0,0,1200,0,-6.0,97.0,490.0,1
33805,1,9,12,16,1,2,57.0,0,1200,0,-6.0,84.0,488.0,5
33806,1,9,12,16,3,6,55.0,0,1200,0,-6.0,91.0,516.0,5
33807,1,9,12,16,5,10,57.0,0,1200,0,-6.0,98.0,450.0,1
33808,1,9,12,16,7,14,55.0,0,1200,0,-6.0,88.0,462.0,5
33809,1,9,12,16,3,5,57.0,0,1200,0,-6.0,77.0,506.0,5
33810,1,9,12,16,2,3,57.0,0,1200,0,-6.0,91.0,510.0,5
33811,1,9,12,16,6,11,57.0,0,1200,0,-6.0,90.0,488.0,5
33812,1,9,12,16,8,15,53.0,0,1200,0,-6.0,76.0,444.0,5
33813,1,9,12,16,7,13,55.0,0,1200,0,-6.0,95.0,484.0,5
33814,1,9,12,16,4,8,55.0,0,1200,0,-6.0,90.0,460.0,5
33815,1,9,12,16,5,9,55.0,0,1200,0,-6.0,94.0,456.0,5
33816,1,9,12,16,1,1,57.0,0,1200,0,-6.0,94.0,508.0,5
33817,1,9,8,11,2,2,55.0,0,1800,0,-1.0,74.0,434.0,5
33818,1,9,9,10,4,4,54.0,0,1800,9,-5.0,82.0,476.0,5
33819,1,9,7,14,7,12,57.0,0,1400,9,-5.0,82.0,478.0,5
33820,1,9,8,13,6,9,57.0,9,2000,9,-6.0,87.0,476.0,1
33821,1,9,8,13,7,11,57.0,9,2000,9,-6.0,86.0,494.0,5
33822,1,9,7,14,7,11,56.0,0,1400,9,-5.0,87.0,472.0,1
33823,1,9,7,10,7,7,55.0,0,1400,19,-14.0,79.0,474.0,5
33824,1,9,8,13,8,12,55.0,9,2000,9,-6.0,-166.0,498.0,5
33825,1,29,12,10,8,9,57.0,0,1200,19,-17.0,94.0,452.0,1
33826,1,9,8,8,2,2,54.0,0,1800,19,-14.0,78.0,448.0,5
33827,1,9,8,8,8,8,57.0,0,1800,19,-14.0,90.0,468.0,1
33828,1,9,8,13,5,6,56.0,9,2000,9,-6.0,86.0,478.0,1
33829,1,9,9,10,7,8,57.0,0,1800,9,-5.0,80.0,464.0,5
33830,1,9,8,13,1,1,57.0,9,2000,9,-6.0,84.0,500.0,5
33831,1,29,12,10,8,10,57.0,0,1200,19,-17.0,79.0,490.0,5
33832,1,9,8,13,7,10,55.0,9,2000,9,-6.0,87.0,468.0,1
33833,1,9,8,11,7,8,55.0,0,1800,0,-1.0,82.0,440.0,1
33834,1,9,8,13,5,7,52.0,9,2000,9,-6.0,77.0,472.0,5
33835,1,9,8,11,8,11,53.0,0,1800,0,-1.0,81.0,464.0,1
33836,1,29,12,10,7,7,57.0,0,1200,19,-17.0,83.0,492.0,5
33837,1,9,8,8,1,1,57.0,0,1800,19,-14.0,89.0,446.0,1
33838,1,9,7,10,5,5,55.0,0,1400,19,-14.0,79.0,438.0,1
33839,1,9,7,14,1,1,57.0,0,1400,9,-5.0,64.0,550.0,5
33840,1,9,7,10,8,9,55.0,0,1400,19,-14.0,81.0,428.0,1
33841,1,9,7,10,7,8,55.0,0,1400,19,-14.0,72.0,476.0,5
33842,1,29,12,10,2,2,57.0,0,1200,19,-17.0,93.0,494.0,1
33843,1,9,8,8,4,4,57.0,0,1800,19,-14.0,82.0,430.0,5
33844,1,9,8,8,5,5,57.0,0,1800,19,-14.0,87.0,510.0,1
33845,1,9,9,10,5,5,57.0,0,1800,9,-5.0,82.0,490.0,1
33846,1,9,9,10,2,2,55.0,0,1800,9,-5.0,83.0,498.0,1
33847,1,9,7,14,6,9,56.0,0,1400,9,-5.0,87.0,552.0,1
33848,1,9,7,14,8,14,57.0,0,1400,9,-5.0,86.0,494.0,5
33849,1,29,12,10,4,4,55.0,0,1200,19,-17.0,83.0,486.0,5
33850,1,9,8,11,7,9,55.0,0,1800,0,-1.0,73.0,490.0,5
33851,1,9,8,11,6,7,55.0,0,1800,0,-1.0,71.0,484.0,5
33852,1,9,7,14,8,13,54.0,0,1400,9,-5.0,83.0,464.0,5
33853,1,9,7,10,2,2,54.0,0,1400,19,-14.0,65.0,458.0,5
33854,1,9,7,10,6,6,55.0,0,1400,19,-14.0,59.0,438.0,5
33855,1,9,8,11,3,3,55.0,0,1800,0,-1.0,75.0,498.0,5
33856,1,9,8,8,3,3,57.0,0,1800,19,-14.0,83.0,520.0,5
33857,1,9,8,8,6,6,54.0,0,1800,19,-14.0,63.0,434.0,5
33858,1,9,7,14,2,2,57.0,0,1400,9,-5.0,91.0,502.0,1
33859,1,9,8,13,6,8,57.0,9,2000,9,-6.0,74.0,444.0,5
33860,1,9,8,13,2,2,55.0,9,2000,9,-6.0,62.0,428.0,5
33861,1,9,9,10,1,1,57.0,0,1800,9,-5.0,80.0,486.0,5
33862,1,9,1,16,7,13,54.0,0,1200,0,-8.0,57.0,476.0,5
33863,1,9,2,16,8,15,56.0,0,1800,0,-6.0,66.0,500.0,5
33864,1,9,1,16,4,8,53.0,0,1800,9,-5.0,64.0,488.0,5
33865,1,9,5,16,8,15,56.0,9,1600,0,-4.0,91.0,508.0,1
33866,1,9,2,16,4,8,54.0,0,1200,29,-14.0,89.0,486.0,1
33867,1,9,5,16,7,14,54.0,9,1600,0,-4.0,88.0,448.0,1
33868,1,9,1,16,5,10,54.0,0,1800,9,-5.0,65.0,408.0,1
33869,1,9,2,16,8,16,56.0,9,1600,9,-6.0,89.0,442.0,5
33870,1,9,6,13,6,9,53.0,0,1900,9,-5.0,37.0,466.0,5
33871,1,9,1,16,3,6,52.0,0,1800,9,-5.0,67.0,464.0,1
33872,1,9,2,16,3,5,52.0,9,1600,9,-6.0,96.0,440.0,1
33873,1,9,5,11,6,7,56.0,9,2000,9,0.0,78.0,454.0,5
33874,1,9,4,17,5,10,54.0,9,1600,9,0.0,52.0,474.0,5
33875,1,9,3,16,7,14,51.0,0,1200,9,-5.0,63.0,428.0,5
33876,1,9,3,16,1,1,56.0,0,1200,0,-8.0,82.0,442.0,1
33877,1,9,3,16,1,1,54.0,0,1200,9,-5.0,24.0,428.0,5
33878,1,9,2,16,6,11,54.0,9,1600,9,-6.0,99.0,456.0,1
33879,1,9,2,16,7,13,55.0,9,1600,9,-6.0,94.0,456.0,1
33880,1,9,3,12,1,1,56.0,0,1800,29,-14.0,60.0,476.0,5
33881,1,9,5,11,7,10,54.0,9,2000,9,0.0,64.0,430.0,5
33882,1,9,4,16,4,7,56.0,0,1800,0,-6.0,64.0,470.0,5
33883,1,9,3,16,2,3,55.0,0,1200,9,-5.0,45.0,474.0,5
33884,1,9,1,16,7,13,54.0,0,1800,9,-5.0,57.0,486.0,5
33885,1,9,2,16,7,13,56.0,0,1800,0,-6.0,44.0,466.0,5
33886,1,9,1,16,2,3,53.0,0,1800,9,-5.0,50.0,458.0,5
33887,1,9,4,16,8,16,54.0,0,1800,0,-6.0,64.0,494.0,5
33888,1,9,1,16,8,15,54.0,0,1800,9,-5.0,42.0,424.0,5
33889,1,9,3,16,3,6,56.0,0,1200,9,-5.0,78.0,522.0,1
33890,1,9,3,16,8,16,56.0,0,1200,0,-8.0,59.0,474.0,5
33891,1,9,2,16,5,9,56.0,0,1800,0,-6.0,51.0,516.0,5
33892,1,9,1,13,6,8,54.0,0,1800,29,-14.0,54.0,446.0,5
33893,1,9,2,16,5,10,56.0,0,1800,0,-6.0,62.0,478.0,5
33894,1,9,3,16,3,6,56.0,0,1200,0,-8.0,66.0,472.0,5
33895,1,9,4,17,8,17,54.0,9,1600,9,0.0,88.0,430.0,1
33896,1,9,6,13,3,3,55.0,0,1900,9,-5.0,70.0,492.0,5
33897,1,9,4,16,6,12,56.0,0,1800,0,-6.0,93.0,442.0,1
33898,1,9,6,13,8,13,55.0,0,1900,9,-5.0,79.0,482.0,1
33899,1,9,1,13,4,4,54.0,0,1800,29,-14.0,46.0,428.0,5
33900,1,9,1,16,1,2,54.0,0,1800,9,-5.0,50.0,452.0,5
33901,1,9,3,16,2,3,53.0,0,1200,0,-8.0,53.0,436.0,5
33902,1,9,6,13,6,8,55.0,0,1900,9,-5.0,67.0,504.0,5
33903,1,9,4,17,1,1,54.0,9,1600,9,0.0,80.0,430.0,5
33904,1,9,2,16,7,13,56.0,0,1200,29,-14.0,90.0,472.0,1
33905,1,9,1,13,7,10,54.0,0,1800,29,-14.0,46.0,414.0,5
33906,1,9,6,13,8,12,53.0,0,1900,9,-5.0,67.0,452.0,5
33907,1,9,5,11,8,11,56.0,9,2000,9,0.0,84.0,496.0,1
33908,1,9,4,17,6,12,54.0,9,1600,9,0.0,0.0,460.0,1
33909,1,9,1,13,6,9,54.0,0,1800,29,-14.0,60.0,446.0,5
33910,1,9,5,11,8,12,56.0,9,2000,9,0.0,85.0,500.0,1
33911,1,9,3,16,8,16,51.0,0,1200,9,-5.0,49.0,354.0,5
33912,1,9,4,16,5,10,53.0,0,1800,0,-6.0,24.0,476.0,5
33913,1,9,2,16,8,16,56.0,0,1200,29,-14.0,80.0,478.0,5
33914,1,9,2,16,3,5,56.0,0,1200,29,-14.0,73.0,430.0,5
33915,1,9,5,11,5,6,56.0,9,2000,9,0.0,34.0,488.0,5
33916,1,9,1,16,8,15,54.0,0,1200,0,-8.0,60.0,418.0,5
33917,1,9,3,16,5,9,56.0,0,1200,0,-8.0,75.0,492.0,5
33918,1,9,1,13,8,13,53.0,0,1800,29,-14.0,73.0,446.0,1
33919,1,9,2,16,6,11,56.0,0,1800,0,-6.0,49.0,488.0,5
33920,1,9,1,16,6,12,54.0,0,1200,0,-8.0,84.0,490.0,1
33921,1,9,1,16,4,8,54.0,0,1200,0,-8.0,52.0,468.0,5
33922,1,9,5,16,3,6,54.0,9,1600,0,-4.0,79.0,444.0,5
33923,1,9,3,12,8,12,56.0,0,1800,29,-14.0,60.0,454.0,5
33924,1,9,2,16,7,14,56.0,0,1800,0,-6.0,68.0,474.0,5
33925,1,9,4,16,6,11,56.0,0,1800,0,-6.0,93.0,524.0,1
33926,1,9,2,16,6,11,56.0,0,1200,29,-14.0,47.0,448.0,5
33927,1,9,1,16,5,9,54.0,0,1200,0,-8.0,50.0,458.0,5
33928,1,9,2,16,4,7,56.0,0,1800,0,-6.0,68.0,456.0,1
33929,1,9,2,16,1,1,56.0,0,1800,0,-6.0,65.0,512.0,5
33930,1,9,2,16,2,3,53.0,0,1800,0,-6.0,48.0,416.0,5
33931,1,9,2,16,4,8,53.0,0,1800,0,-6.0,39.0,472.0,5
33932,1,9,5,16,1,1,54.0,9,1600,0,-4.0,67.0,466.0,5
33933,1,9,5,16,4,7,54.0,9,1600,0,-4.0,62.0,406.0,5
33934,1,9,5,16,5,9,56.0,9,1600,0,-4.0,59.0,482.0,5
33935,1,9,1,13,3,3,54.0,0,1800,29,-14.0,59.0,476.0,5
33936,1,9,2,16,1,1,56.0,0,1200,29,-14.0,82.0,454.0,5
33937,1,9,4,17,4,7,54.0,9,1600,9,0.0,82.0,408.0,5
33938,1,9,4,17,2,3,51.0,9,1600,9,0.0,65.0,402.0,5
33939,1,9,4,17,3,5,54.0,9,1600,9,0.0,29.0,458.0,5
33940,1,9,4,17,2,4,54.0,9,1600,9,0.0,-39.0,422.0,5
33941,1,9,5,11,2,2,55.0,9,2000,9,0.0,78.0,454.0,5
33942,1,9,5,11,7,9,56.0,9,2000,9,0.0,77.0,484.0,5
33943,1,9,2,16,7,14,54.0,9,1600,9,-6.0,87.0,412.0,5
33944,1,9,2,16,1,2,56.0,9,1600,9,-6.0,80.0,492.0,5
33945,1,9,3,16,2,4,56.0,0,1200,9,-5.0,77.0,480.0,1
33946,1,9,6,13,7,10,56.0,0,1900,9,-5.0,1.0,536.0,5
33947,1,9,7,16,3,6,54.0,9,1200,0,-3.0,81.0,424.0,5
33948,1,9,6,10,8,9,52.0,9,1800,0,-4.0,72.0,452.0,5
33949,1,9,7,16,6,12,56.0,9,1200,0,-3.0,87.0,444.0,5
33950,1,9,6,10,7,7,56.0,9,1800,0,-4.0,81.0,406.0,5
33951,1,9,6,10,6,6,56.0,9,1800,0,-4.0,84.0,498.0,1
33952,1,9,7,16,1,1,56.0,9,1200,0,-3.0,88.0,466.0,1
33953,1,9,7,16,6,11,54.0,9,1200,0,-3.0,88.0,462.0,1
33954,1,9,6,13,4,4,55.0,0,1800,19,-14.0,96.0,516.0,1
33955,1,9,6,10,7,8,54.0,9,1800,0,-4.0,82.0,478.0,5
33956,1,9,7,16,8,16,54.0,9,1200,0,-3.0,97.0,488.0,1
33957,1,9,6,13,4,5,53.0,0,1800,19,-14.0,92.0,472.0,5
33958,1,9,6,10,5,5,54.0,9,1800,0,-4.0,80.0,400.0,5
33959,1,9,6,13,6,8,56.0,0,1800,19,-14.0,103.0,476.0,1
33960,1,9,6,10,8,10,56.0,9,1800,0,-4.0,88.0,486.0,1
33961,1,9,6,13,5,6,56.0,0,1800,19,-14.0,92.0,474.0,5
33962,1,9,7,16,4,8,54.0,9,1200,0,-3.0,81.0,426.0,5
33963,1,9,6,10,4,4,56.0,9,1800,0,-4.0,77.0,442.0,5
33964,1,9,6,13,7,11,54.0,0,1800,19,-14.0,43.0,458.0,5
33965,1,9,6,13,3,3,56.0,0,1800,19,-14.0,94.0,454.0,1
33966,1,9,6,10,1,1,56.0,9,1800,0,-4.0,82.0,508.0,5
33967,1,9,7,16,7,14,54.0,9,1200,0,-3.0,84.0,440.0,5
33968,1,9,6,13,7,10,56.0,0,1800,19,-14.0,90.0,536.0,5
33969,1,9,6,13,8,13,56.0,0,1800,19,-14.0,78.0,468.0,5
33998,1,0,9,9,1,1,57.0,9,1800,0,-13.0,95.0,500.0,5
33999,1,0,9,9,4,4,57.0,9,1800,0,-13.0,82.0,482.0,5
34000,1,0,9,9,3,3,55.0,9,1800,0,-13.0,100.0,440.0,1
34001,1,0,9,9,6,6,57.0,9,1800,0,-13.0,95.0,478.0,5
34002,1,0,9,9,8,8,57.0,9,1800,0,-13.0,95.0,492.0,1
34003,1,0,9,9,5,5,55.0,9,1800,0,-13.0,90.0,438.0,5
34014,1,9,11,10,1,1,56.0,9,3000,0,-13.0,103.0,532.0,5
34015,1,9,11,10,5,5,56.0,9,3000,0,-13.0,105.0,498.0,5
34016,1,9,11,10,2,2,53.0,9,3000,0,-13.0,107.0,342.0,5
34017,1,9,11,10,7,7,55.0,9,3000,0,-13.0,105.0,508.0,5
34018,1,9,11,10,4,4,55.0,9,3000,0,-13.0,109.0,454.0,1
34019,1,9,11,10,7,8,57.0,9,3000,0,-13.0,86.0,460.0,5
34020,1,9,11,10,6,6,55.0,9,3000,0,-13.0,107.0,462.0,1
34021,1,9,11,10,8,10,56.0,9,3000,0,-13.0,110.0,500.0,1
34022,1,9,11,10,3,3,57.0,9,3000,0,-13.0,106.0,506.0,5
34023,1,9,11,10,8,9,57.0,9,3000,0,-13.0,108.0,506.0,5
34024,1,0,10,16,6,12,54.0,0,1800,0,-7.0,99.0,508.0,5
34025,1,0,10,16,7,13,56.0,0,1800,0,-7.0,94.0,476.0,5
34026,1,0,10,16,5,10,53.0,0,1800,0,-7.0,100.0,504.0,1
34027,1,0,10,16,4,8,52.0,0,1800,0,-7.0,89.0,486.0,5
34028,1,0,10,16,6,11,54.0,0,1800,0,-7.0,92.0,482.0,5
34029,1,0,10,16,1,2,52.0,0,1800,0,-7.0,104.0,486.0,1
34030,1,0,10,16,2,4,54.0,0,1800,0,-7.0,95.0,438.0,5
34031,1,0,10,16,5,9,54.0,0,1800,0,-7.0,97.0,532.0,5
34032,1,0,10,16,3,6,54.0,0,1800,0,-7.0,98.0,470.0,5
34033,1,0,10,16,1,1,55.0,0,1800,0,-7.0,94.0,484.0,5
