,名前,天気,ラウンド,頭数,馬番,斥量,フィールド,距離,馬場,馬場指数,着差,タイム指数,上り,馬体重,賞金,着順,タイム
895,1,1,6,15,13,55.0,1.0,1600,1,-7.0,1.3,90.0,36.8,14.0,76.0,5,97.9
896,1,1,6,15,4,55.0,1.0,1600,1,-7.0,5,52.0,42.0,94.0,0.0,14,101.60000000000001
897,1,1,7,9,2,54.0,1.0,2400,1,4.0,0,92.0,34.7,4.0,760.0,1,149.20000000000002
898,1,1,7,9,4,54.0,1.0,2400,1,4.0,0,92.0,34.9,30.0,300.0,1,149.20000000000002
899,1,1,8,15,15,50.0,1.0,1200,1,-9.0,0.6,88.0,34.7,8.0,0.0,10,69.2
900,1,1,7,9,8,52.0,1.0,2400,1,4.0,0.9,85.0,35.9,64.0,0.0,7,150.10000000000002
901,1,1,9,16,14,55.0,1.0,2000,1,-9.0,0.2,90.0,35.0,72.0,110.0,4,121.00000000000001
902,1,1,6,12,3,54.0,1.0,2400,1,3.0,0.5,94.0,38.4,8.0,76.0,5,155.8
903,1,1,6,15,9,55.0,1.0,1600,1,-7.0,2.2,81.0,37.8,70.0,0.0,11,98.80000000000001
904,1,1,3,15,11,53.0,1.0,1700,1,3.0,0.4,74.0,38.8,60.0,0.0,6,108.7
905,1,1,7,12,5,53.0,1.0,1400,1,-9.0,0.7,90.0,33.9,42.0,0.0,6,82.60000000000001
906,1,1,9,16,6,56.0,1.0,2000,1,-9.0,0.5,88.0,35.0,36.0,0.0,6,121.30000000000001
907,1,1,7,11,5,52.0,1.0,1150,1,3.0,0.3,88.0,37.5,80.0,190.0,3,69.10000000000001
908,1,1,9,16,8,55.0,1.0,2000,1,-9.0,1.4,78.0,36.9,82.0,0.0,15,122.2
909,1,1,7,12,11,55.0,1.0,1400,1,-9.0,0.8,87.0,34.1,56.0,0.0,8,82.7
910,1,1,7,9,5,57.0,1.0,2400,1,4.0,0.7,87.0,35.6,12.0,76.0,5,149.9
911,1,1,6,11,3,55.0,1.0,1800,1,-7.0,2,85.0,38.6,28.0,0.0,8,113.10000000000001
912,1,1,7,12,8,53.0,1.0,1400,1,-9.0,1,86.0,33.8,36.0,0.0,9,82.9
913,1,1,8,15,10,52.0,1.0,1200,1,-9.0,0.5,90.0,34.4,56.0,0.0,8,69.10000000000001
914,1,1,6,11,9,55.0,1.0,1800,1,-7.0,2.4,81.0,39.9,72.0,0.0,9,113.5
915,1,1,6,15,3,57.0,1.0,1600,1,-7.0,2.3,80.0,38.9,72.0,0.0,12,98.9
916,1,1,6,11,7,55.0,1.0,1800,1,-7.0,1,94.0,38.2,26.0,300.0,2,112.10000000000001
917,1,1,8,15,5,55.0,1.0,1200,1,-9.0,1.5,75.0,35.8,48.0,0.0,15,70.10000000000001
918,1,1,9,16,15,53.0,1.0,2000,1,-9.0,1.1,80.0,36.6,38.0,0.0,11,121.9
919,1,1,6,15,2,57.0,1.0,1600,1,-7.0,0.4,99.0,36.6,96.0,300.0,2,97.0
920,1,1,6,15,15,57.0,1.0,1600,1,-7.0,1.1,92.0,37.9,6.0,190.0,3,97.7
921,1,1,6,15,14,57.0,1.0,1600,1,-7.0,-0.4,103.0,36.7,28.0,760.0,1,96.60000000000001
922,1,1,7,11,6,56.0,1.0,1150,1,3.0,1,78.0,37.4,62.0,0.0,9,69.80000000000001
923,1,1,8,15,9,54.0,1.0,1200,1,-9.0,0.8,85.0,34.9,72.0,0.0,12,69.4
924,1,1,7,11,3,55.0,1.0,1150,1,3.0,2.3,59.0,39.9,78.0,0.0,11,71.10000000000001
925,1,1,7,11,4,55.0,1.0,1150,1,3.0,-0.1,93.0,36.9,90.0,760.0,1,68.80000000000001
926,1,1,3,15,12,55.0,1.0,1700,1,3.0,1.8,60.0,39.8,24.0,0.0,13,110.10000000000001
927,1,1,7,12,7,57.0,1.0,1400,1,-9.0,0.6,91.0,33.6,76.0,110.0,4,82.5
928,1,1,8,15,3,55.0,1.0,1200,1,-9.0,0.3,92.0,34.2,98.0,190.0,3,68.9
929,1,1,9,16,9,55.0,1.0,2000,1,-9.0,2.4,69.0,36.6,74.0,0.0,16,123.2
930,1,1,1,13,12,55.0,1.0,1600,1,-7.0,0.5,68.0,37.8,68.0,51.0,5,100.0
931,1,1,2,15,11,53.0,1.0,1200,1,-9.0,1,65.0,36.1,28.0,0.0,9,70.80000000000001
932,1,1,2,15,15,55.0,1.0,1400,1,-7.0,-0.7,91.0,37.1,98.0,510.0,1,84.7
933,1,1,2,15,13,54.0,1.0,1400,1,-7.0,2.8,58.0,38.5,66.0,0.0,7,87.5
934,1,1,2,15,8,54.0,1.0,1400,1,-7.0,4.3,40.0,40.7,74.0,0.0,14,89.0
935,1,1,2,15,8,53.0,1.0,1200,1,-9.0,0.4,74.0,35.5,26.0,0.0,7,70.2
936,1,1,1,15,10,55.0,1.0,1700,1,3.0,1.6,53.0,40.6,52.0,0.0,8,110.9
937,1,1,2,15,15,53.0,1.0,1200,1,-9.0,0.3,75.0,35.4,44.0,0.0,6,70.10000000000001
938,1,1,2,15,4,55.0,1.0,1200,1,-9.0,1,65.0,35.9,38.0,0.0,10,70.80000000000001
939,1,1,2,15,3,54.0,1.0,1200,1,4.0,2,52.0,37.1,30.0,0.0,14,72.5
940,1,1,3,11,1,55.0,1.0,2000,1,-9.0,0,89.0,34.0,70.0,510.0,1,122.10000000000001
941,1,1,1,15,4,52.0,1.0,1700,1,3.0,0.9,60.0,38.8,88.0,77.0,4,110.2
942,1,1,3,11,2,54.0,1.0,2000,1,-9.0,1.4,77.0,35.0,50.0,0.0,10,123.50000000000001
943,1,1,1,13,8,55.0,1.0,1600,1,-7.0,0.3,70.0,37.3,82.0,77.0,4,99.80000000000001
944,1,1,1,15,14,52.0,1.0,1700,1,3.0,2.1,48.0,40.4,50.0,0.0,9,111.4
945,1,1,1,10,2,55.0,1.0,1200,1,-7.0,0.5,64.0,37.3,70.0,130.0,3,73.60000000000001
946,1,1,2,15,1,54.0,1.0,1400,1,-7.0,2.2,65.0,38.6,80.0,77.0,4,86.9
947,1,1,1,15,2,55.0,1.0,1700,1,3.0,1.2,57.0,39.1,92.0,0.0,6,110.5
948,1,1,2,15,7,55.0,1.0,1200,1,4.0,0.9,68.0,36.0,76.0,0.0,9,71.4
949,1,1,2,15,12,54.0,1.0,1200,1,4.0,-0.1,81.0,35.3,56.0,510.0,1,70.5
950,1,1,2,15,11,54.0,1.0,1200,1,4.0,0.4,75.0,35.3,2.0,0.0,6,70.9
951,1,1,2,15,2,55.0,1.0,1200,1,-9.0,-0.1,79.0,35.8,30.0,510.0,1,69.80000000000001
952,1,1,1,10,6,55.0,1.0,1200,1,-7.0,1.2,54.0,37.6,58.0,0.0,6,74.30000000000001
953,1,1,2,15,1,54.0,1.0,1200,1,-9.0,0.1,78.0,35.6,46.0,130.0,3,69.9
954,1,1,2,15,4,54.0,1.0,1200,1,4.0,1,66.0,35.7,28.0,0.0,11,71.5
955,1,1,3,11,7,53.0,1.0,2000,1,4.0,1.9,69.0,37.3,12.0,0.0,9,124.7
956,1,1,2,15,6,54.0,1.0,1200,1,-9.0,1.3,61.0,36.1,20.0,0.0,12,71.10000000000001
957,1,1,1,10,7,55.0,1.0,1200,1,-7.0,0.4,65.0,37.5,88.0,200.0,2,73.5
958,1,1,2,15,13,51.0,1.0,1200,1,-9.0,0.1,78.0,35.6,58.0,51.0,5,69.9
959,1,1,2,15,9,51.0,1.0,1200,1,-9.0,1.9,52.0,36.7,20.0,0.0,14,71.7
960,1,1,1,15,7,52.0,1.0,1700,1,3.0,3.4,36.0,41.2,80.0,0.0,12,112.7
961,1,1,1,15,8,55.0,1.0,1700,1,3.0,2.9,40.0,41.9,72.0,0.0,10,112.2
962,1,1,1,10,8,54.0,1.0,1200,1,-7.0,-0.4,71.0,37.3,84.0,510.0,1,73.10000000000001
963,1,1,2,15,14,51.0,1.0,1400,1,-7.0,3.2,53.0,38.4,54.0,0.0,10,87.9
964,1,1,3,11,8,55.0,1.0,2000,1,-9.0,0.5,84.0,34.6,58.0,77.0,4,122.60000000000001
965,1,1,1,13,5,55.0,1.0,1600,1,-7.0,2,53.0,39.3,82.0,0.0,10,101.5
966,1,1,1,13,4,55.0,1.0,1600,1,-7.0,0.2,74.0,36.6,88.0,200.0,2,99.7
967,1,1,1,13,2,55.0,1.0,1600,1,-7.0,1.8,55.0,38.6,48.0,0.0,8,101.30000000000001
968,1,1,2,15,16,53.0,1.0,1200,1,-9.0,0.1,78.0,35.5,52.0,200.0,2,69.9
969,1,1,1,10,3,55.0,1.0,1200,1,-7.0,0.9,58.0,38.5,68.0,77.0,4,74.0
970,1,1,2,15,6,54.0,1.0,1400,1,-7.0,0.7,82.0,37.4,8.0,200.0,2,85.4
971,1,1,1,15,11,55.0,1.0,1700,1,3.0,3.2,38.0,41.2,54.0,0.0,11,112.5
972,1,1,1,15,9,52.0,1.0,1700,1,3.0,3.9,31.0,40.3,26.0,0.0,13,113.2
973,1,1,2,15,7,54.0,1.0,1400,1,-7.0,3.4,50.0,38.8,52.0,0.0,13,88.10000000000001
974,1,1,1,13,6,55.0,1.0,1600,1,-7.0,0.3,70.0,37.3,48.0,130.0,3,99.80000000000001
975,1,1,3,11,1,55.0,1.0,2000,1,4.0,3.7,54.0,38.8,86.0,0.0,11,126.50000000000001
976,1,1,2,15,2,55.0,1.0,1400,1,-7.0,3,55.0,37.9,6.0,0.0,9,87.7
977,1,1,3,11,3,55.0,1.0,2000,1,4.0,1,77.0,36.5,90.0,0.0,7,123.80000000000001
978,1,1,3,11,11,55.0,1.0,2000,1,4.0,0.5,81.0,35.8,92.0,130.0,3,123.30000000000001
979,1,1,3,11,7,54.0,1.0,2000,1,-9.0,0,89.0,33.6,16.0,130.0,3,122.10000000000001
980,1,1,3,11,2,54.0,1.0,2000,1,4.0,0.8,80.0,36.1,60.0,51.0,5,123.60000000000001
981,1,1,1,15,13,53.0,1.0,1700,1,3.0,1.3,56.0,39.2,68.0,0.0,7,110.60000000000001
982,1,1,2,15,11,55.0,1.0,1400,1,-7.0,2.5,61.0,38.5,46.0,0.0,6,87.2
983,1,1,2,15,3,55.0,1.0,1400,1,-7.0,3.2,53.0,38.6,98.0,0.0,11,87.9
984,1,1,2,15,5,54.0,1.0,1200,1,-9.0,2.7,40.0,36.4,26.0,0.0,15,72.5
985,1,1,2,15,14,55.0,1.0,1200,1,-9.0,1.1,63.0,36.8,74.0,0.0,11,70.9
986,1,1,2,15,12,55.0,1.0,1400,1,-7.0,2.9,56.0,37.8,28.0,0.0,8,87.60000000000001
987,1,1,2,15,9,54.0,1.0,1400,1,-7.0,2.5,61.0,36.8,78.0,51.0,5,87.2
988,1,1,3,11,11,52.0,1.0,2000,1,-9.0,1.3,77.0,35.2,46.0,0.0,9,123.4
989,1,1,3,11,8,55.0,1.0,2000,1,4.0,0.4,83.0,35.8,52.0,200.0,2,123.2
990,1,1,3,11,5,55.0,1.0,2000,1,4.0,0.8,82.0,35.7,74.0,0.0,6,123.60000000000001
991,1,1,3,11,4,52.0,1.0,2000,1,4.0,-0.4,87.0,35.9,12.0,510.0,1,122.80000000000001
992,1,1,1,13,11,55.0,1.0,1600,1,-7.0,4.3,29.0,40.9,88.0,0.0,13,103.80000000000001
993,1,1,1,15,3,54.0,1.0,1700,1,3.0,0.3,65.0,39.3,86.0,200.0,2,109.60000000000001
994,1,1,1,15,15,54.0,1.0,1700,1,3.0,5.6,15.0,43.5,66.0,0.0,15,114.9
995,1,1,2,15,5,55.0,1.0,1200,1,4.0,0.6,72.0,36.1,62.0,0.0,7,71.10000000000001
996,1,1,2,15,2,54.0,1.0,1200,1,4.0,0.3,76.0,35.8,46.0,77.0,4,70.80000000000001
997,1,1,2,15,9,54.0,1.0,1200,1,4.0,0.9,68.0,37.1,34.0,0.0,10,71.4
998,1,1,3,11,4,55.0,1.0,2000,1,-9.0,0,89.0,34.3,92.0,200.0,2,122.10000000000001
999,1,1,1,10,10,54.0,1.0,1200,1,-7.0,1.4,51.0,38.4,28.0,0.0,7,74.5
1000,1,1,1,13,10,55.0,1.0,1600,1,-7.0,1.5,58.0,38.2,16.0,0.0,6,101.0
1001,1,1,3,11,5,54.0,1.0,2000,1,-9.0,0.6,79.0,34.5,32.0,0.0,6,122.7
1002,1,1,3,11,3,54.0,1.0,2000,1,-9.0,2.8,61.0,36.1,66.0,0.0,11,124.9
1003,1,1,2,15,10,55.0,1.0,1200,1,4.0,0.7,71.0,36.5,58.0,0.0,8,71.2
1004,1,1,2,15,6,54.0,1.0,1200,1,4.0,3.4,31.0,37.4,44.0,0.0,15,73.9
1005,1,1,1,13,3,55.0,1.0,1600,1,-7.0,1.7,56.0,38.1,56.0,0.0,7,101.2
1006,1,1,2,15,13,53.0,1.0,1200,1,4.0,0.2,78.0,36.0,10.0,130.0,3,70.7
1007,1,1,1,10,5,54.0,1.0,1200,1,-7.0,3.8,17.0,41.3,50.0,0.0,10,76.9
1008,1,1,2,15,5,55.0,1.0,1400,1,-7.0,1.4,74.0,37.2,30.0,130.0,3,86.10000000000001
1009,1,1,1,13,7,54.0,1.0,1600,1,-7.0,2,53.0,39.6,82.0,0.0,9,101.5
1010,1,1,2,15,3,51.0,1.0,1200,1,-9.0,0.6,71.0,35.2,96.0,0.0,8,70.4
1011,1,1,1,13,1,54.0,1.0,1600,1,-7.0,3,43.0,39.7,62.0,0.0,12,102.5
1012,1,1,2,15,7,53.0,1.0,1200,1,-9.0,1.6,56.0,36.2,52.0,0.0,13,71.4
1013,1,1,1,13,13,55.0,1.0,1600,1,-7.0,-0.2,74.0,37.5,46.0,510.0,1,99.5
1014,1,1,1,15,5,55.0,1.0,1700,1,3.0,-0.3,68.0,38.9,4.0,510.0,1,109.30000000000001
1015,1,1,3,11,10,54.0,1.0,2000,1,-9.0,0.6,83.0,34.6,10.0,51.0,5,122.7
1016,1,1,1,10,9,55.0,1.0,1200,1,-7.0,1.1,55.0,37.9,56.0,51.0,5,74.2
1017,1,1,2,15,1,55.0,1.0,1200,1,4.0,2,52.0,37.9,84.0,0.0,13,72.5
1018,1,1,2,15,15,54.0,1.0,1200,1,4.0,0.1,79.0,36.2,48.0,200.0,2,70.60000000000001
1019,1,1,1,10,1,55.0,1.0,1200,1,-7.0,2.6,34.0,39.4,20.0,0.0,9,75.7
1020,1,1,3,11,10,55.0,1.0,2000,1,4.0,1.1,76.0,36.9,98.0,0.0,8,123.9
1021,1,1,1,15,1,54.0,1.0,1700,1,3.0,0.9,59.0,39.5,88.0,130.0,3,110.2
1022,1,1,2,15,12,51.0,1.0,1200,1,-9.0,0.9,0.0,39.5,88.0,0.0,3,110.2
1023,1,1,2,15,10,54.0,1.0,1400,1,-7.0,3.2,53.0,37.6,88.0,0.0,12,87.9
1024,1,1,1,15,6,53.0,1.0,1700,1,3.0,1.1,58.0,39.6,98.0,51.0,5,110.4
1025,1,1,3,11,9,54.0,1.0,2000,1,-9.0,0.8,82.0,34.7,34.0,0.0,7,122.9
1026,1,1,3,11,6,54.0,1.0,2000,1,-9.0,1,79.0,34.7,68.0,0.0,8,123.10000000000001
1027,1,1,2,15,10,55.0,1.0,1200,1,-9.0,0.1,78.0,35.8,90.0,77.0,4,69.9
1028,1,1,1,13,9,55.0,1.0,1600,1,-7.0,2.4,49.0,38.8,44.0,0.0,11,101.9
1029,1,1,2,15,14,54.0,1.0,1200,1,4.0,0.4,75.0,36.6,60.0,51.0,5,70.9
1030,1,1,3,11,9,54.0,1.0,2000,1,4.0,3.1,59.0,38.7,52.0,0.0,10,125.9
1031,1,1,3,11,6,54.0,1.0,2000,1,4.0,0.7,79.0,36.2,78.0,77.0,4,123.50000000000001
1032,1,1,1,15,12,55.0,1.0,1700,1,3.0,5,21.0,43.1,18.0,0.0,14,114.30000000000001
1035,1,1,11,16,1,54.0,1.0,1400,1,3.0,0.5,107.0,34.4,58.0,0.0,10,81.7
1036,1,1,11,16,10,56.0,1.0,1400,1,3.0,0.5,105.0,34.7,90.0,0.0,11,81.7
1037,1,1,11,16,11,56.0,1.0,1400,1,3.0,2,86.0,34.9,92.0,0.0,16,83.2
1038,1,1,11,16,13,56.0,1.0,1400,1,3.0,0.4,109.0,33.9,98.0,0.0,6,81.60000000000001
1039,1,1,11,16,5,56.0,1.0,1400,1,3.0,0.4,110.0,33.7,12.0,0.0,9,81.60000000000001
1040,1,1,11,16,6,56.0,1.0,1400,1,3.0,0.3,112.0,33.4,6.0,590.0,5,81.5
1041,1,1,11,16,15,56.0,1.0,1400,1,3.0,1,102.0,34.4,2.0,0.0,14,82.2
1042,1,1,11,16,14,54.0,1.0,1400,1,3.0,0.3,110.0,34.0,52.0,890.0,4,81.5
1043,1,1,11,16,12,56.0,1.0,1400,1,3.0,0.7,103.0,34.9,2.0,0.0,13,81.9
1044,1,1,11,16,8,56.0,1.0,1400,1,3.0,0.5,109.0,33.8,64.0,0.0,12,81.7
1045,1,1,11,16,3,54.0,1.0,1400,1,3.0,1,99.0,35.1,78.0,0.0,15,82.2
1046,1,1,11,16,16,57.0,1.0,1400,1,3.0,0.2,110.0,34.3,94.0,2432.0,2,81.4
1047,1,1,11,16,4,56.0,1.0,1400,1,3.0,-0.2,112.0,34.3,0.0,6012.0,1,81.2
1048,1,1,11,16,7,56.0,1.0,1400,1,3.0,0.4,108.0,34.2,24.0,0.0,8,81.60000000000001
1049,1,1,11,16,2,58.0,1.0,1400,1,3.0,0.3,108.0,34.5,82.0,1516.0,3,81.5
1050,1,1,11,16,9,56.0,1.0,1400,1,3.0,0.4,109.0,33.9,90.0,0.0,7,81.60000000000001
1056,1,1,9,8,3,55.0,1.0,1800,1,3.0,-0.1,98.0,34.1,36.0,1718.2,1,108.10000000000001
1057,1,1,9,8,2,55.0,1.0,1800,1,3.0,0.2,96.0,34.1,64.0,432.6,3,108.30000000000001
1058,1,1,9,8,6,54.0,1.0,1800,1,3.0,2.4,71.0,36.3,38.0,0.0,8,110.5
1059,1,1,9,8,5,55.0,1.0,1800,1,3.0,1.1,86.0,35.2,88.0,0.0,6,109.2
1060,1,1,9,8,4,55.0,1.0,1800,1,3.0,1.1,86.0,35.5,62.0,170.0,5,109.2
1061,1,1,9,8,8,55.0,1.0,1800,1,3.0,1.4,83.0,35.1,4.0,0.0,7,109.5
1062,1,1,9,8,7,55.0,1.0,1800,1,3.0,1,87.0,34.6,38.0,260.0,4,109.10000000000001
1063,1,1,9,8,1,55.0,1.0,1800,1,3.0,0.1,96.0,34.1,38.0,685.2,2,108.2
1064,1,1,10,13,12,55.0,1.0,1800,1,-10.0,0.8,84.0,36.2,46.0,0.0,12,108.2
1065,1,1,10,13,6,53.0,1.0,1800,1,-10.0,0.1,91.0,35.5,46.0,160.0,4,107.5
1066,1,1,10,13,1,55.0,1.0,1800,1,-10.0,0.7,85.0,35.7,72.0,0.0,11,108.10000000000001
1067,1,1,10,13,9,55.0,1.0,1800,1,-10.0,1.2,81.0,36.4,54.0,0.0,13,108.60000000000001
1068,1,1,10,13,13,57.0,1.0,1800,1,-10.0,0.5,90.0,35.1,72.0,0.0,10,107.9
1069,1,1,10,13,4,55.0,1.0,1800,1,-10.0,0.1,91.0,35.2,98.0,352.8,2,107.5
1070,1,1,10,13,5,57.0,1.0,1800,1,-10.0,-0.1,95.0,34.6,36.0,1096.4,1,107.4
1071,1,1,10,13,2,53.0,1.0,1800,1,-10.0,0.4,88.0,35.5,36.0,0.0,7,107.80000000000001
1072,1,1,10,13,10,55.0,1.0,1800,1,-10.0,0.1,91.0,35.3,22.0,352.8,2,107.5
1073,1,1,10,13,11,53.0,1.0,1800,1,-10.0,0.5,87.0,35.6,62.0,0.0,9,107.9
1074,1,1,10,13,7,53.0,1.0,1800,1,-10.0,0.3,89.0,35.2,38.0,106.0,5,107.7
1075,1,1,10,13,3,55.0,1.0,1800,1,-10.0,0.4,88.0,35.9,64.0,0.0,8,107.80000000000001
1076,1,1,10,13,8,57.0,1.0,1800,1,-10.0,0.3,89.0,35.2,78.0,0.0,6,107.7
1102,1,1,9,16,3,53.0,1.0,2100,1,-8.0,2.3,92.0,38.6,24.0,150.0,5,131.8
1103,1,1,9,16,15,53.0,1.0,2100,1,-8.0,3.3,84.0,40.2,50.0,0.0,12,132.8
1104,1,1,9,16,13,54.0,1.0,2100,1,-8.0,1.5,98.0,38.9,0.0,230.0,4,131.0
1105,1,1,9,16,6,54.0,1.0,2100,1,-8.0,2.5,90.0,40.6,4.0,0.0,8,132.0
1106,1,1,9,16,14,54.0,1.0,2100,1,-8.0,2.5,90.0,39.5,74.0,0.0,7,132.0
1107,1,1,9,16,4,55.0,1.0,2100,1,-8.0,-1.1,109.0,38.4,80.0,1537.8,1,129.5
1108,1,1,9,16,7,54.0,1.0,2100,1,-8.0,4,79.0,39.0,52.0,0.0,15,133.5
1109,1,1,9,16,10,52.0,1.0,2100,1,-8.0,3.1,86.0,38.9,94.0,0.0,10,132.6
1110,1,1,9,16,5,53.0,1.0,2100,1,-8.0,1.1,103.0,37.1,94.0,385.4,3,130.6
1111,1,1,9,16,1,55.0,1.0,2100,1,-8.0,4.5,75.0,41.7,70.0,0.0,16,134.0
1112,1,1,9,16,2,53.0,1.0,2100,1,-8.0,3.2,85.0,41.5,90.0,0.0,11,132.70000000000002
1113,1,1,9,16,12,54.0,1.0,2100,1,-8.0,1.1,101.0,38.2,62.0,610.8,2,130.6
1114,1,1,9,16,9,53.0,1.0,2100,1,-8.0,3.4,84.0,39.8,10.0,0.0,13,132.9
1115,1,1,9,16,16,53.0,1.0,2100,1,-8.0,2.4,91.0,38.6,66.0,0.0,6,131.9
1116,1,1,9,16,8,54.0,1.0,2100,1,-8.0,3.6,82.0,41.4,56.0,0.0,14,133.1
1117,1,1,9,16,11,55.0,1.0,2100,1,-8.0,3.1,86.0,40.6,74.0,0.0,9,132.6
1118,1,1,12,15,2,53.0,1.0,1700,1,3.0,1.2,77.0,37.9,70.0,0.0,12,108.30000000000001
1119,1,1,12,15,6,55.0,1.0,1700,1,3.0,0.7,83.0,37.6,90.0,0.0,7,107.80000000000001
1120,1,1,12,15,12,55.0,1.0,1700,1,3.0,0.3,87.0,37.2,72.0,230.0,4,107.4
1121,1,1,12,15,15,55.0,1.0,1700,1,3.0,1.1,81.0,37.2,78.0,0.0,11,108.2
1122,1,1,12,15,10,55.0,1.0,1700,1,3.0,1.4,76.0,37.8,26.0,0.0,14,108.5
1123,1,1,12,15,3,53.0,1.0,1700,1,3.0,0,90.0,37.4,68.0,1073.0,1,107.10000000000001
1124,1,1,12,15,13,55.0,1.0,1700,1,3.0,0.5,87.0,36.9,80.0,0.0,6,107.60000000000001
1125,1,1,12,15,8,55.0,1.0,1700,1,3.0,1.3,79.0,37.2,84.0,0.0,13,108.4
1126,1,1,12,15,9,55.0,1.0,1700,1,3.0,1.1,80.0,37.2,84.0,0.0,10,108.2
1127,1,1,12,15,7,53.0,1.0,1700,1,3.0,2.3,67.0,39.0,28.0,0.0,15,109.4
1128,1,1,12,15,14,53.0,1.0,1700,1,3.0,0.4,85.0,37.6,64.0,150.0,5,107.5
1129,1,1,12,15,5,55.0,1.0,1700,1,3.0,0.2,89.0,36.9,60.0,385.1,3,107.30000000000001
1130,1,1,12,15,11,55.0,1.0,1700,1,3.0,1.1,80.0,37.5,46.0,0.0,9,108.2
1131,1,1,12,15,1,55.0,1.0,1700,1,3.0,0.7,82.0,37.8,54.0,0.0,8,107.80000000000001
1132,1,1,12,15,4,55.0,1.0,1700,1,3.0,0,90.0,37.3,6.0,1073.0,1,107.10000000000001
1133,1,1,10,12,2,57.0,1.0,2400,1,3.0,0,106.0,35.8,0.0,1846.6,1,146.3
1134,1,1,10,12,4,57.0,1.0,2400,1,3.0,0.8,102.0,35.5,18.0,0.0,7,147.10000000000002
1135,1,1,10,12,11,57.0,1.0,2400,1,3.0,1.2,97.0,36.9,68.0,0.0,11,147.5
1136,1,1,10,12,3,57.0,1.0,2400,1,3.0,0.3,103.0,35.8,98.0,182.0,5,146.60000000000002
1137,1,1,10,12,8,57.0,1.0,2400,1,3.0,1.1,98.0,37.1,54.0,0.0,10,147.4
1138,1,1,10,12,7,57.0,1.0,2400,1,3.0,0.1,104.0,35.9,84.0,463.8,3,146.4
1139,1,1,10,12,10,57.0,1.0,2400,1,3.0,0.8,100.0,36.3,88.0,0.0,6,147.10000000000002
1140,1,1,10,12,1,57.0,1.0,2400,1,3.0,0.8,100.0,36.5,84.0,0.0,8,147.10000000000002
1141,1,1,10,12,12,57.0,1.0,2400,1,3.0,0.2,104.0,35.8,18.0,270.0,4,146.5
1142,1,1,10,12,5,54.0,1.0,2400,1,3.0,0,106.0,35.9,98.0,737.6,2,146.3
1143,1,1,10,12,9,57.0,1.0,2400,1,3.0,0,0.0,35.9,26.0,0.0,2,146.3
1144,1,1,10,12,6,54.0,1.0,2400,1,3.0,1,98.0,36.9,62.0,0.0,9,147.3
1149,1,1,11,14,7,57.0,1.0,2000,1,-10.0,0.4,92.0,34.5,80.0,0.0,7,120.30000000000001
1150,1,1,11,14,2,57.0,1.0,2000,1,-10.0,0.2,92.0,35.4,62.0,464.5,3,120.10000000000001
1151,1,1,11,14,6,55.0,1.0,2000,1,-10.0,0.4,93.0,34.4,20.0,0.0,6,120.30000000000001
1152,1,1,11,14,12,55.0,1.0,2000,1,-10.0,0.8,87.0,36.1,20.0,0.0,9,120.7
1153,1,1,11,14,10,57.0,1.0,2000,1,-10.0,1.1,84.0,36.6,26.0,0.0,12,121.00000000000001
1154,1,1,11,14,3,55.0,1.0,2000,1,-10.0,0.8,89.0,35.0,86.0,0.0,10,120.7
1155,1,1,11,14,5,57.0,1.0,2000,1,-10.0,0.5,93.0,34.0,66.0,0.0,8,120.4
1156,1,1,11,14,11,55.0,1.0,2000,1,-10.0,1.5,81.0,36.9,96.0,0.0,14,121.4
1157,1,1,11,14,1,55.0,1.0,2000,1,-10.0,-0.2,95.0,35.3,18.0,1851.5,1,119.9
1158,1,1,11,14,14,57.0,1.0,2000,1,-10.0,1,85.0,36.2,54.0,0.0,11,120.9
1159,1,1,11,14,9,55.0,1.0,2000,1,-10.0,0.2,92.0,35.8,8.0,739.0,2,120.10000000000001
1160,1,1,11,14,8,55.0,1.0,2000,1,-10.0,1.2,83.0,36.1,68.0,0.0,13,121.10000000000001
1161,1,1,11,14,13,57.0,1.0,2000,1,-10.0,0.4,90.0,35.5,98.0,182.0,5,120.30000000000001
1162,1,1,11,14,4,57.0,1.0,2000,1,-10.0,0.3,92.0,35.3,98.0,270.0,4,120.2
1171,1,1,10,18,10,54.0,1.0,1600,1,-10.0,1.4,93.0,35.5,88.0,0.0,17,94.2
1172,1,1,10,18,15,54.0,1.0,1600,1,-10.0,0.7,104.0,34.0,84.0,0.0,8,93.5
1173,1,1,10,18,17,54.0,1.0,1600,1,-10.0,0.5,107.0,33.6,90.0,182.0,5,93.30000000000001
1174,1,1,10,18,11,52.0,1.0,1600,1,-10.0,1.2,95.0,35.5,46.0,0.0,15,94.0
1175,1,1,10,18,6,55.0,1.0,1600,1,-10.0,0.6,102.0,34.9,68.0,0.0,7,93.4
1176,1,1,10,18,2,54.0,1.0,1600,1,-10.0,1.2,95.0,35.8,70.0,0.0,14,94.0
1177,1,1,10,18,13,53.0,1.0,1600,1,-10.0,0.6,105.0,34.1,68.0,0.0,6,93.4
1178,1,1,10,18,3,54.0,1.0,1600,1,-10.0,2,87.0,36.3,52.0,0.0,18,94.80000000000001
1179,1,1,10,18,7,50.0,1.0,1600,1,-10.0,0.8,102.0,34.4,68.0,0.0,11,93.60000000000001
1180,1,1,10,18,18,53.0,1.0,1600,1,-10.0,0.3,109.0,33.3,72.0,270.0,4,93.10000000000001
