現在時刻,予測時刻,オーダー,予測値,MACD_judge,現在価格,tp,sl
2021/04/10/ 12:07:07,2021-03-27 01:30,売り注文,109.622,1,109.554,motikosi,109.662
2021/04/10/ 12:07:07,2021-03-27 01:45,売り注文,109.539,1,109.57499999999999,motikosi,109.68299999999999
2021/04/10/ 12:07:08,2021-03-27 02:00,買い注文,109.563,1,109.588,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:08,2021-03-27 02:15,買い注文,109.581,1,109.61399999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:08,2021-03-27 02:30,買い注文,109.616,1,109.634,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:08,2021-03-27 02:45,買い注文,109.617,0,109.62,109.65700000000001,109.512
2021/04/10/ 12:07:08,2021-03-27 03:00,買い注文,109.628,0,109.65799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:08,2021-03-27 03:15,買い注文,109.662,0,109.67200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:08,2021-03-27 03:30,買い注文,109.677,0,109.68,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:09,2021-03-27 03:45,売り注文,109.674,1,109.681,motikosi,109.789
2021/04/10/ 12:07:09,2021-03-27 04:00,売り注文,109.667,0,109.663,motikosi,109.771
2021/04/10/ 12:07:09,2021-03-27 04:15,売り注文,109.665,0,109.675,motikosi,109.783
2021/04/10/ 12:07:09,2021-03-27 04:30,買い注文,109.67,1,109.686,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:09,2021-03-27 04:45,売り注文,109.665,1,109.65499999999999,motikosi,109.76299999999999
2021/04/10/ 12:07:09,2021-03-27 05:00,注文無し,109.641,1,109.65499999999999,motikosi,109.76299999999999
2021/04/10/ 12:07:10,2021-03-27 05:15,売り注文,109.639,1,109.653,motikosi,109.76100000000001
2021/04/10/ 12:07:10,2021-03-27 05:30,買い注文,109.643,1,109.62799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:10,2021-03-27 05:45,売り注文,109.622,0,109.644,motikosi,109.75200000000001
2021/04/10/ 12:07:10,2021-03-27 06:00,買い注文,109.656,0,109.686,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:10,2021-03-27 06:15,買い注文,109.681,0,109.68499999999999,motikosi,109.79299999999999
2021/04/10/ 12:07:10,2021-03-29 06:30,売り注文,109.677,0,109.679,motikosi,109.787
2021/04/10/ 12:07:11,2021-03-29 06:45,買い注文,109.702,0,109.72,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:11,2021-03-29 07:00,買い注文,109.718,0,109.712,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:11,2021-03-29 07:15,買い注文,109.721,0,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:11,2021-03-29 07:30,注文無し,109.719,1,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:11,2021-03-29 07:45,注文無し,109.693,1,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 08:00,注文無し,109.685,0,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 08:15,注文無し,109.717,0,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 08:30,買い注文,109.747,0,109.764,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 08:45,買い注文,109.781,0,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 09:00,注文無し,109.79,0,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:12,2021-03-29 09:15,注文無し,109.786,0,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 09:30,注文無し,109.8,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 09:45,注文無し,109.755,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 10:00,注文無し,109.669,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 10:15,注文無し,109.658,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 10:30,注文無し,109.665,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:13,2021-03-29 10:45,注文無し,109.652,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:14,2021-03-29 11:00,注文無し,109.686,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:14,2021-03-29 11:15,注文無し,109.663,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:14,2021-03-29 11:30,注文無し,109.622,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:14,2021-03-29 11:45,注文無し,109.583,1,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:14,2021-03-29 12:00,売り注文,109.525,1,109.52900000000001,motikosi,109.63700000000001
2021/04/10/ 12:07:14,2021-03-29 12:15,売り注文,109.494,1,109.509,motikosi,109.617
2021/04/10/ 12:07:14,2021-03-29 12:30,売り注文,109.478,1,109.481,motikosi,109.589
2021/04/10/ 12:07:15,2021-03-29 12:45,注文無し,109.445,1,109.481,motikosi,109.589
2021/04/10/ 12:07:15,2021-03-29 13:00,売り注文,109.44,0,109.481,motikosi,109.589
2021/04/10/ 12:07:15,2021-03-29 13:15,買い注文,109.474,0,109.522,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:15,2021-03-29 13:30,買い注文,109.501,0,109.531,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:15,2021-03-29 13:45,売り注文,109.498,0,109.527,motikosi,109.635
2021/04/10/ 12:07:15,2021-03-29 14:00,買い注文,109.499,0,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:15,2021-03-29 14:15,注文無し,109.508,0,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 14:30,注文無し,109.523,1,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 14:45,注文無し,109.472,1,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 15:00,注文無し,109.385,1,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 15:15,注文無し,109.421,0,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 15:30,注文無し,109.432,0,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:16,2021-03-29 15:45,買い注文,109.478,0,109.494,109.531,109.386
2021/04/10/ 12:07:16,2021-03-29 16:00,注文無し,109.487,0,109.494,109.531,109.386
2021/04/10/ 12:07:17,2021-03-29 16:15,注文無し,109.53,0,109.494,109.531,109.386
2021/04/10/ 12:07:17,2021-03-29 16:30,買い注文,109.532,0,109.571,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:17,2021-03-29 16:45,買い注文,109.558,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:17,2021-03-29 17:00,注文無し,109.559,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:17,2021-03-29 17:15,注文無し,109.516,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:17,2021-03-29 17:30,注文無し,109.582,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 17:45,注文無し,109.648,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 18:00,注文無し,109.648,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 18:15,注文無し,109.646,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 18:30,注文無し,109.64,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 18:45,注文無し,109.646,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 19:00,注文無し,109.627,1,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:18,2021-03-29 19:15,売り注文,109.606,1,109.549,motikosi,109.65700000000001
2021/04/10/ 12:07:19,2021-03-29 19:30,売り注文,109.55,1,109.585,motikosi,109.693
2021/04/10/ 12:07:19,2021-03-29 19:45,買い注文,109.559,1,109.56200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:19,2021-03-29 20:00,売り注文,109.548,1,109.57,motikosi,109.678
2021/04/10/ 12:07:19,2021-03-29 20:15,買い注文,109.56,1,109.574,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:19,2021-03-29 20:30,売り注文,109.55,0,109.565,motikosi,109.673
2021/04/10/ 12:07:19,2021-03-29 20:45,買い注文,109.577,0,109.62299999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:20,2021-03-29 21:00,買い注文,109.599,0,109.599,motikosi,109.70700000000001
2021/04/10/ 12:07:20,2021-03-29 21:15,買い注文,109.605,0,109.637,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:20,2021-03-29 21:30,注文無し,109.624,0,109.637,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:20,2021-03-29 21:45,注文無し,109.631,0,109.637,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:20,2021-03-29 22:00,売り注文,109.623,0,109.63499999999999,motikosi,109.743
2021/04/10/ 12:07:20,2021-03-29 22:15,買い注文,109.645,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:20,2021-03-29 22:30,注文無し,109.683,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:21,2021-03-29 22:45,注文無し,109.682,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:21,2021-03-29 23:00,注文無し,109.66,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:21,2021-03-29 23:15,注文無し,109.701,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:21,2021-03-29 23:30,注文無し,109.742,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:07:21,2021-03-29 23:45,売り注文,109.738,0,109.72900000000001,motikosi,109.83700000000002
2021/04/10/ 12:07:21,2021-03-30 00:00,注文無し,109.729,1,109.72900000000001,motikosi,109.83700000000002
2021/04/10/ 12:07:21,2021-03-30 00:15,注文無し,109.717,0,109.72900000000001,motikosi,109.83700000000002
2021/04/10/ 12:07:22,2021-03-30 00:30,買い注文,109.74,0,109.76799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:22,2021-03-30 00:45,買い注文,109.766,1,109.76,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:22,2021-03-30 01:00,売り注文,109.755,1,109.74300000000001,109.706,109.85100000000001
2021/04/10/ 12:07:22,2021-03-30 01:15,売り注文,109.726,1,109.703,motikosi,109.811
2021/04/10/ 12:07:22,2021-03-30 01:30,売り注文,109.711,1,109.727,motikosi,109.83500000000001
2021/04/10/ 12:07:23,2021-03-30 01:45,買い注文,109.723,1,109.735,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:23,2021-03-30 02:00,買い注文,109.734,1,109.734,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:23,2021-03-30 02:15,買い注文,109.736,1,109.743,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:23,2021-03-30 02:30,買い注文,109.738,0,109.743,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:23,2021-03-30 02:45,買い注文,109.753,0,109.77600000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:23,2021-03-30 03:00,買い注文,109.771,0,109.77300000000001,motikosi,109.88100000000001
2021/04/10/ 12:07:24,2021-03-30 03:15,買い注文,109.786,0,109.791,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 03:30,買い注文,109.805,0,109.802,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 03:45,買い注文,109.814,0,109.80799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 04:00,注文無し,109.832,0,109.80799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 04:15,買い注文,109.84,1,109.82799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 04:30,買い注文,109.846,0,109.818,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:24,2021-03-30 04:45,売り注文,109.834,1,109.82900000000001,motikosi,109.93700000000001
2021/04/10/ 12:07:25,2021-03-30 05:00,買い注文,109.847,1,109.82300000000001,motikosi,109.93100000000001
2021/04/10/ 12:07:25,2021-03-30 05:15,売り注文,109.836,1,109.807,motikosi,109.915
2021/04/10/ 12:07:25,2021-03-30 05:30,売り注文,109.812,1,109.787,motikosi,109.89500000000001
2021/04/10/ 12:07:25,2021-03-30 05:45,売り注文,109.804,1,109.80900000000001,motikosi,109.91700000000002
2021/04/10/ 12:07:25,2021-03-30 06:00,注文無し,109.815,1,109.80900000000001,motikosi,109.91700000000002
2021/04/10/ 12:07:25,2021-03-30 06:15,買い注文,109.831,1,109.829,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:26,2021-03-30 06:30,売り注文,109.83,1,109.792,109.755,109.9
2021/04/10/ 12:07:26,2021-03-30 06:45,売り注文,109.797,1,109.802,motikosi,109.91000000000001
2021/04/10/ 12:07:26,2021-03-30 07:00,買い注文,109.819,1,109.82,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:26,2021-03-30 07:15,買い注文,109.826,1,109.818,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:26,2021-03-30 07:30,買い注文,109.835,1,109.82600000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:26,2021-03-30 07:45,売り注文,109.812,1,109.785,motikosi,109.893
2021/04/10/ 12:07:27,2021-03-30 08:00,売り注文,109.791,1,109.782,motikosi,109.89
2021/04/10/ 12:07:27,2021-03-30 08:15,注文無し,109.782,1,109.782,motikosi,109.89
2021/04/10/ 12:07:27,2021-03-30 08:30,注文無し,109.807,0,109.782,motikosi,109.89
2021/04/10/ 12:07:27,2021-03-30 08:45,注文無し,109.852,0,109.782,motikosi,109.89
2021/04/10/ 12:07:27,2021-03-30 09:00,売り注文,109.844,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:27,2021-03-30 09:15,注文無し,109.866,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:27,2021-03-30 09:30,注文無し,109.867,1,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 09:45,注文無し,109.832,1,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 10:00,注文無し,109.828,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 10:15,注文無し,109.852,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 10:30,注文無し,109.863,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 10:45,注文無し,109.858,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 11:00,注文無し,109.906,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:28,2021-03-30 11:15,注文無し,109.957,1,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:29,2021-03-30 11:30,注文無し,109.928,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:29,2021-03-30 11:45,注文無し,109.92,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:07:29,2021-03-30 12:00,買い注文,109.934,0,109.904,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:29,2021-03-30 12:15,買い注文,109.937,0,109.91799999999999,109.955,109.80999999999999
2021/04/10/ 12:07:29,2021-03-30 12:30,注文無し,109.98,0,109.91799999999999,109.955,109.80999999999999
2021/04/10/ 12:07:29,2021-03-30 12:45,買い注文,110.011,0,109.98,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:30,2021-03-30 13:00,買い注文,110.023,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:30,2021-03-30 13:15,売り注文,110.016,0,109.96300000000001,motikosi,110.07100000000001
2021/04/10/ 12:07:30,2021-03-30 13:30,買い注文,110.02,1,109.962,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:30,2021-03-30 13:45,売り注文,109.988,1,109.94900000000001,motikosi,110.05700000000002
2021/04/10/ 12:07:30,2021-03-30 14:00,買い注文,110.01,1,109.97,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:30,2021-03-30 14:15,買い注文,110.011,1,109.959,motikosi,110.06700000000001
2021/04/10/ 12:07:31,2021-03-30 14:30,売り注文,109.988,1,109.938,motikosi,110.046
2021/04/10/ 12:07:31,2021-03-30 14:45,売り注文,109.979,1,109.947,motikosi,110.055
2021/04/10/ 12:07:31,2021-03-30 15:00,買い注文,109.998,1,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:31,2021-03-30 15:15,注文無し,109.996,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:31,2021-03-30 15:30,注文無し,110.011,1,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:31,2021-03-30 15:45,注文無し,110.014,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:31,2021-03-30 16:00,注文無し,110.066,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:32,2021-03-30 16:15,注文無し,110.2,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:32,2021-03-30 16:30,注文無し,110.245,0,109.96,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:07:32,2021-03-30 16:45,注文無し,110.257,0,109.96,ポジション持ち越し,ポジション持ち越し
